id;ccode1;ccode2;year;trade1;trade2
482860;352;620;2009;7.64;12.83
482910;352;625;2009;0.05;12.77
482960;352;630;2009;1.54;7.38
483010;352;640;2009;9.97;0.02
483060;352;645;2009;0;6.04
483110;352;651;2009;78.94;69
483159;352;652;2009;11.88;4.82
483209;352;660;2009;22.29;25.14
483259;352;663;2009;3;9.57
483309;352;666;2009;544.14;43.3
483359;352;670;2009;8.08;15.08
483410;352;679;2009;0;2.94
483483;352;690;2009;31.42;9.82
483522;352;692;2009;0.88;3.47
483561;352;694;2009;0.29;5.04
483600;352;696;2009;35.8;19.18
483639;352;698;2009;2.33;2.85
483689;352;700;2009;0;0.27
483708;352;701;2009;0;0.05
483727;352;702;2009;0.04;0
483746;352;703;2009;0;0.02
483765;352;704;2009;0;0.06
483784;352;705;2009;2.25;1.96
483834;352;710;2009;451.73;43.02
483884;352;712;2009;0;0.29
483934;352;713;2009;-9;-9
483984;352;731;2009;0.04;0
484034;352;732;2009;39.73;62.25
484084;352;740;2009;168.84;28.29
484134;352;750;2009;61;12.27
484173;352;760;2009;0;0
484223;352;770;2009;5.61;2.19
484261;352;771;2009;1.95;0.94
484311;352;775;2009;0.57;0.4
484361;352;780;2009;2.76;1.48
484406;352;781;2009;0;0.21
484456;352;790;2009;0.02;0.06
484506;352;800;2009;54.5;1.93
484556;352;811;2009;0.09;0.51
484606;352;812;2009;0;0
484656;352;816;2009;11.26;13
484722;352;820;2009;20.59;5.22
484767;352;830;2009;27.74;54.85
484793;352;835;2009;0;0.27
484843;352;840;2009;3.75;2.42
484893;352;850;2009;16.77;2.97
484901;352;860;2009;-9;-9
484951;352;900;2009;7.98;9.48
484986;352;910;2009;0;0
485036;352;920;2009;15.66;1.29
485065;352;935;2009;0;0
485097;352;940;2009;0;0
485108;352;946;2009;0;0
485118;352;947;2009;0;0
485158;352;950;2009;0.02;0
485169;352;955;2009;0;0
485180;352;970;2009;0;0
485199;352;983;2009;-9;-9
485215;352;986;2009;0;0
485234;352;987;2009;-9;-9
485268;352;990;2009;0;0
485287;355;359;2009;15.09;40.76
485389;355;360;2009;1322.34;1311.97
485491;355;365;2009;3157.04;423.61
485533;355;366;2009;8.46;4.28
485575;355;367;2009;11.03;15.77
485617;355;368;2009;25.94;26.97
485636;355;369;2009;1118.34;151.76
485655;355;370;2009;16.14;36.84
485674;355;371;2009;1.68;87.08
485693;355;372;2009;260.38;152.84
485712;355;373;2009;4.29;8.63
485805;355;375;2009;142.24;25
485907;355;380;2009;135.29;104.12
486005;355;385;2009;29.28;41.41
486103;355;390;2009;145.47;36.17
486169;355;395;2009;2.64;1.49
486204;355;402;2009;0;2.2
486239;355;403;2009;0;0
486275;355;404;2009;0;0.08
486317;355;411;2009;0.01;0.25
486362;355;420;2009;0;0.05
486412;355;432;2009;0;7.21
486462;355;433;2009;0;0.75
486512;355;434;2009;0.38;3.7
486562;355;435;2009;0;6.78
486612;355;436;2009;0;0.13
486662;355;437;2009;3.07;1.41
486714;355;438;2009;0.14;1.52
486764;355;439;2009;0;0.06
486854;355;450;2009;0;4.73
486903;355;451;2009;0;1.29
486956;355;452;2009;2.29;22.45
487006;355;461;2009;0;0.08
487056;355;471;2009;0.1;0.37
487106;355;475;2009;0.09;43.72
487156;355;481;2009;0.02;0.18
487206;355;482;2009;0;0
487256;355;483;2009;0;0.04
487306;355;484;2009;0.61;0.37
487356;355;490;2009;0;0.51
487404;355;500;2009;0.82;0.92
487451;355;501;2009;0.9;24.84
487500;355;510;2009;3.26;19.78
487550;355;516;2009;0;0.17
487598;355;517;2009;0;0.03
487648;355;520;2009;0;0.06
487681;355;522;2009;0;30.36
487779;355;530;2009;0.64;1.38
487796;355;531;2009;0;0.01
487831;355;540;2009;0;2.4
487866;355;541;2009;0.08;0.3
487912;355;551;2009;0.6;0.05
487957;355;552;2009;7.47;0.27
488003;355;553;2009;0.51;0.36
488093;355;560;2009;49.86;14.81
488113;355;565;2009;0.04;96.63
488157;355;570;2009;0;0
488201;355;571;2009;0;0
488243;355;572;2009;0;0.01
488293;355;580;2009;12.07;2.35
488328;355;581;2009;0.01;5.58
488370;355;590;2009;0.63;0.69
488404;355;591;2009;0.18;0.02
488462;355;600;2009;21.43;12.83
488510;355;615;2009;1.59;143.99
488564;355;616;2009;8.43;104.88
488623;355;620;2009;7.92;10.91
488677;355;625;2009;0.01;13.29
488779;355;630;2009;9.98;38.41
488881;355;640;2009;1281.12;1116.9
488959;355;645;2009;0.04;20.95
489032;355;651;2009;31.64;98.42
489094;355;652;2009;58.64;101.18
489158;355;660;2009;8.28;49.19
489222;355;663;2009;2.59;13.44
489284;355;666;2009;70.51;41.5
489367;355;670;2009;6.87;30.01
489452;355;679;2009;0.27;14.47
489525;355;690;2009;0.35;2.55
489564;355;692;2009;0.04;0.59
489603;355;694;2009;0.04;1.54
489642;355;696;2009;19.73;68
489681;355;698;2009;4.06;0.89
489771;355;700;2009;0;9.52
489790;355;701;2009;9.48;4.89
489809;355;702;2009;5.81;2.07
489828;355;703;2009;2.85;2.35
489847;355;704;2009;2.38;11.59
489866;355;705;2009;106.49;26.25
489968;355;710;2009;687.62;189.14
490057;355;712;2009;0;2.74
490118;355;713;2009;-9;-9
490180;355;731;2009;0.25;3.37
490241;355;732;2009;68.46;40.44
490337;355;740;2009;106.21;58.01
490400;355;750;2009;70.15;31.17
490439;355;760;2009;0;0
490502;355;770;2009;10.96;54.21
490540;355;771;2009;2.21;2.09
490602;355;775;2009;0.1;0.13
490664;355;780;2009;2.95;8.91
490709;355;781;2009;0;0
490799;355;790;2009;0.01;0.7
490901;355;800;2009;16.07;18.1
490958;355;811;2009;0.05;1.36
491015;355;812;2009;0;0.1
491071;355;816;2009;49.68;28.9
491146;355;820;2009;25.24;13.3
491191;355;830;2009;12.88;252.5
491217;355;835;2009;0;0
491281;355;840;2009;13.34;3.39
491342;355;850;2009;22.89;18.94
491350;355;860;2009;-9;-9
491440;355;900;2009;7.77;23.69
491475;355;910;2009;0;0
491565;355;920;2009;4.22;3.23
491594;355;935;2009;0;0.08
491626;355;940;2009;0;0
491637;355;946;2009;0;0.34
491647;355;947;2009;0;0.63
491687;355;950;2009;0;0.01
491698;355;955;2009;0;0
491709;355;970;2009;0;0
491728;355;983;2009;-9;-9
491744;355;986;2009;0;0
491763;355;987;2009;-9;-9
491797;355;990;2009;0;0
491816;359;360;2009;311.74;181.35
491835;359;365;2009;373.17;352.19
491854;359;366;2009;2.61;1.97
491873;359;367;2009;4.38;2.33
491892;359;368;2009;17.67;8.43
491911;359;369;2009;458.76;52.06
491930;359;370;2009;137.38;84.64
491949;359;371;2009;0.83;1.93
491968;359;372;2009;0.41;3.94
491987;359;373;2009;0.22;2.91
492006;359;375;2009;13.1;0.76
492025;359;380;2009;14.91;7.8
492044;359;385;2009;7.68;1.15
492063;359;390;2009;11.53;0.06
492082;359;395;2009;4.53;0.02
492101;359;402;2009;-9;-9
492120;359;403;2009;-9;0
492139;359;404;2009;-9;0
492158;359;411;2009;0;-9
492177;359;420;2009;0;-9
492196;359;432;2009;-9;-9
492215;359;433;2009;0;-9
492234;359;434;2009;0;-9
492253;359;435;2009;0.01;0
492272;359;436;2009;0;0
492291;359;437;2009;1.67;0
492310;359;438;2009;0;0
492329;359;439;2009;0;0
492348;359;450;2009;0;0.02
492367;359;451;2009;0;0
492386;359;452;2009;0;0.28
492405;359;461;2009;0;0
492424;359;471;2009;0;-9
492443;359;475;2009;0;0.11
492462;359;481;2009;-9;-9
492481;359;482;2009;0;0
492500;359;483;2009;-9;-9
492519;359;484;2009;-9;0.14
492538;359;490;2009;0;0
492557;359;500;2009;0;0
492576;359;501;2009;0.52;0
492595;359;510;2009;-9;-9
492614;359;516;2009;-9;-9
492633;359;517;2009;0;0
492652;359;520;2009;-9;-9
492671;359;522;2009;-9;-9
492690;359;530;2009;-9;-9
492707;359;531;2009;-9;0
492726;359;540;2009;0;0
492745;359;541;2009;0;-9
492764;359;551;2009;0;0
492783;359;552;2009;0;0
492802;359;553;2009;0;0
492821;359;560;2009;1.08;1.62
492840;359;565;2009;0;-9
492859;359;570;2009;0;-9
492878;359;571;2009;-9;-9
492897;359;572;2009;0.01;0
492916;359;580;2009;0.02;-9
492935;359;581;2009;-9;-9
492954;359;590;2009;0.06;0.04
492973;359;591;2009;0.05;0
492992;359;600;2009;0.73;0
493011;359;615;2009;0;219.52
493030;359;616;2009;0.51;2.45
493049;359;620;2009;0;0.39
493068;359;625;2009;0;0.45
493087;359;630;2009;0.68;0.94
493106;359;640;2009;172.35;86.52
493125;359;645;2009;0;-9
493144;359;651;2009;6.24;2.38
493163;359;652;2009;2.43;7.36
493182;359;660;2009;0.83;0.98
493201;359;663;2009;0.51;5.75
493220;359;666;2009;13.49;1.9
493239;359;670;2009;0.13;0.03
493258;359;679;2009;0;0
493277;359;690;2009;0;0
493296;359;692;2009;-9;0
493315;359;694;2009;0.03;-9
493334;359;696;2009;1.47;0.24
493353;359;698;2009;0;0
493372;359;700;2009;0;0.78
493391;359;701;2009;0.01;0.79
493410;359;702;2009;0.01;1.19
493429;359;703;2009;0.74;2.99
493448;359;704;2009;1.28;7.25
493467;359;705;2009;168.04;29.1
493486;359;710;2009;247.76;4.06
493505;359;712;2009;0;0.04
493524;359;713;2009;-9;-9
493543;359;731;2009;0.59;0
493562;359;732;2009;17.71;6.82
493581;359;740;2009;31.56;4.98
493600;359;750;2009;23.15;1.07
493619;359;760;2009;-9;-9
493638;359;770;2009;1.35;0.01
493657;359;771;2009;1.42;0
493676;359;775;2009;0.06;-9
493695;359;780;2009;1.83;0
493714;359;781;2009;0;0
493733;359;790;2009;-9;-9
493752;359;800;2009;5.36;0.05
493771;359;811;2009;0.35;0
493790;359;812;2009;0;0
493809;359;816;2009;15.85;0.07
493828;359;820;2009;7.33;0.04
493847;359;830;2009;1.71;0
493866;359;835;2009;-9;0
493885;359;840;2009;0.61;0
493904;359;850;2009;4.73;0.19
493912;359;860;2009;-9;-9
493931;359;900;2009;0.78;0.45
493950;359;910;2009;0;-9
493969;359;920;2009;1.81;0.06
493988;359;935;2009;0;-9
494007;359;940;2009;-9;-9
494018;359;946;2009;-9;-9
494028;359;947;2009;0;0
494047;359;950;2009;-9;-9
494058;359;955;2009;0;0
494069;359;970;2009;0;-9
494088;359;983;2009;-9;-9
494104;359;986;2009;-9;-9
494123;359;987;2009;-9;-9
494142;359;990;2009;-9;-9
494274;360;365;2009;2118.49;876.25
494316;360;366;2009;13.84;8.54
494358;360;367;2009;22.19;21.6
494400;360;368;2009;31.58;37.36
494419;360;369;2009;328.6;488.12
494438;360;370;2009;63.5;30.89
494457;360;371;2009;0.08;72.8
494476;360;372;2009;11.01;113.87
494495;360;373;2009;59.49;10.08
494588;360;375;2009;211.34;67.22
494720;360;380;2009;349.41;186.47
494821;360;385;2009;116.22;501.7
494949;360;390;2009;245.26;99.15
495015;360;395;2009;1.53;4.07
495050;360;402;2009;0;0.05
495085;360;403;2009;0;0
495121;360;404;2009;0;0.01
495163;360;411;2009;0;0.1
495208;360;420;2009;0;0.01
495258;360;432;2009;0.06;1.17
495308;360;433;2009;0;1.73
495358;360;434;2009;0;2.72
495408;360;435;2009;0;2.79
495458;360;436;2009;0;2.69
495508;360;437;2009;3.48;5.45
495560;360;438;2009;10.5;0.42
495610;360;439;2009;0;3.23
495700;360;450;2009;0;29.3
495749;360;451;2009;3.95;0.31
495802;360;452;2009;0.9;4.08
495852;360;461;2009;0;0.33
495902;360;471;2009;0.29;2.26
495952;360;475;2009;11.6;50.68
496002;360;481;2009;0.13;11.09
496052;360;482;2009;0;0.02
496102;360;483;2009;0;0.12
496152;360;484;2009;1.23;1.87
496202;360;490;2009;0.27;0.02
496250;360;500;2009;5.31;0.91
496297;360;501;2009;2.9;15.08
496346;360;510;2009;4.46;8.15
496396;360;516;2009;0.45;0.07
496444;360;517;2009;1.58;0.3
496494;360;520;2009;0;0
496527;360;522;2009;0;0.18
496635;360;530;2009;2.29;39.58
496652;360;531;2009;-9;-9
496687;360;540;2009;0;0.41
496722;360;541;2009;0.29;2.83
496768;360;551;2009;0.67;0.09
496813;360;552;2009;3.19;0.07
496859;360;553;2009;6.19;0.04
496949;360;560;2009;50.73;91.8
496969;360;565;2009;0;0.03
497013;360;570;2009;0;0.18
497057;360;571;2009;0.01;0.12
497099;360;572;2009;30.4;0
497149;360;580;2009;0.35;0.92
497184;360;581;2009;0;0.1
497226;360;590;2009;3.26;0.78
497260;360;591;2009;0;0.02
497348;360;600;2009;50.7;158.19
497396;360;615;2009;50.83;384.81
497454;360;616;2009;57.87;61.33
497513;360;620;2009;64.62;46.09
497567;360;625;2009;0;3.17
497699;360;630;2009;23.44;134.54
497831;360;640;2009;2044.5;2257.96
497909;360;645;2009;0.01;129.72
497987;360;651;2009;43.71;183.34
498049;360;652;2009;6.72;232.95
498113;360;660;2009;7.21;206.32
498177;360;663;2009;3.54;63.99
498239;360;666;2009;170.01;112
498322;360;670;2009;36.28;197.53
498407;360;679;2009;0;7.79
498480;360;690;2009;0.15;19.08
498519;360;692;2009;0;2.52
498558;360;694;2009;0;0
498597;360;696;2009;49.45;268.55
498636;360;698;2009;33.77;12.47
498726;360;700;2009;0;17.79
498745;360;701;2009;21.16;18.44
498764;360;702;2009;0;0.07
498783;360;703;2009;0.45;2.66
498802;360;704;2009;0.81;38.09
498821;360;705;2009;1930.89;79.91
498953;360;710;2009;2684.53;555.33
499042;360;712;2009;0.16;0.8
499103;360;713;2009;-9;-9
499184;360;731;2009;0.01;0.03
499245;360;732;2009;505.9;154.94
499371;360;740;2009;281.8;219.72
499434;360;750;2009;587.39;232.31
499473;360;760;2009;0;0
499536;360;770;2009;24.63;70.61
499574;360;771;2009;15.25;24.26
499636;360;775;2009;0.82;0
499698;360;780;2009;4.84;4.84
499743;360;781;2009;0;0.01
499833;360;790;2009;0.06;0.16
499956;360;800;2009;82.63;18.91
500013;360;811;2009;1.03;0.02
500070;360;812;2009;0.08;0
500126;360;816;2009;86.51;18
500201;360;820;2009;72.95;12.35
500246;360;830;2009;16.75;107.93
500272;360;835;2009;0;0.25
500336;360;840;2009;13.9;1.22
500397;360;850;2009;63.05;17.31
500405;360;860;2009;-9;-9
500495;360;900;2009;25.19;45.27
500530;360;910;2009;0.08;0.11
500620;360;920;2009;1.78;3.07
500649;360;935;2009;0;0.03
500681;360;940;2009;0;0
500692;360;946;2009;0;0
500702;360;947;2009;0;0
500742;360;950;2009;0;0
500753;360;955;2009;0;0
500764;360;970;2009;0;0
500783;360;983;2009;-9;-9
500799;360;986;2009;-9;-9
500818;360;987;2009;-9;-9
500852;360;990;2009;0;0
500894;365;366;2009;387.52;816.33
500936;365;367;2009;396.72;1033.69
500978;365;368;2009;841.24;5482.47
500997;365;369;2009;8964.35;13235.8
501016;365;370;2009;0;16717.1
501035;365;371;2009;111.07;793.63
501054;365;372;2009;51.17;288.95
501073;365;373;2009;295.54;1071.94
501166;365;375;2009;3952.43;9851.99
501306;365;380;2009;2035.3;4400.68
501407;365;385;2009;1120.6;1123.21
501543;365;390;2009;1373.12;646.09
501609;365;395;2009;53.94;24.26
501644;365;402;2009;0;0.07
501679;365;403;2009;0;0
501715;365;404;2009;0;0.05
501757;365;411;2009;0;1.3
501802;365;420;2009;0;0
501852;365;432;2009;0.01;1.32
501902;365;433;2009;0.33;24.34
501952;365;434;2009;0;0.29
502002;365;435;2009;30.66;36.88
502052;365;436;2009;0.39;0.12
502102;365;437;2009;177.37;29.26
502154;365;438;2009;115.75;4.35
502204;365;439;2009;0.01;0.81
502294;365;450;2009;0.03;0.22
502343;365;451;2009;0.08;0.04
502396;365;452;2009;90.86;34.93
502446;365;461;2009;3.49;1.05
502496;365;471;2009;3.15;3.39
502546;365;475;2009;4.99;301.9
502596;365;481;2009;0.82;0.2
502646;365;482;2009;0.06;0
502696;365;483;2009;0;0.23
502746;365;484;2009;3.72;5.04
502796;365;490;2009;2.78;3.1
502844;365;500;2009;14.15;32.93
502891;365;501;2009;67.31;47.13
502940;365;510;2009;44.55;48.14
502990;365;516;2009;0.72;0
503038;365;517;2009;0.39;2.15
503088;365;520;2009;0;0
503121;365;522;2009;0;2.95
503229;365;530;2009;9.24;132.81
503246;365;531;2009;0;7.33
503281;365;540;2009;0;26.86
503316;365;541;2009;35.49;9.59
503362;365;551;2009;14.31;0.4
503407;365;552;2009;22;2.15
503453;365;553;2009;70.92;0
503543;365;560;2009;321.24;464.66
503563;365;565;2009;3.09;1.96
503607;365;570;2009;0.03;0.05
503651;365;571;2009;0;0.1
503693;365;572;2009;0.62;0.02
503743;365;580;2009;2.32;0.42
503778;365;581;2009;0.1;0
503820;365;590;2009;9.03;1.57
503854;365;591;2009;0.6;1.93
503950;365;600;2009;357.54;435.93
503998;365;615;2009;6.84;118.14
504064;365;616;2009;58.15;685.82
504123;365;620;2009;1.52;208.09
504177;365;625;2009;2.15;81.44
504317;365;630;2009;211.79;3042.72
504457;365;640;2009;3221.2;19450.1
504535;365;645;2009;0;70.75
504621;365;651;2009;213.07;1549.31
504683;365;652;2009;38.67;935.48
504747;365;660;2009;13.18;145.63
504811;365;663;2009;16.53;348.48
504873;365;666;2009;636.27;488.3
504956;365;670;2009;28.36;366.84
505041;365;679;2009;0.21;124.11
505114;365;690;2009;0.04;84.63
505153;365;692;2009;0.68;1.35
505192;365;694;2009;7.23;1.66
505231;365;696;2009;27.07;428.17
505270;365;698;2009;3.82;96.36
505360;365;700;2009;14.43;285.72
505379;365;701;2009;45.1;1031.29
505398;365;702;2009;214.28;795.24
505417;365;703;2009;364.34;999.68
505436;365;704;2009;846.27;1863.46
505455;365;705;2009;3532.77;9665.31
505595;365;710;2009;22926.37;22580.89
505684;365;712;2009;63.48;772.82
505745;365;713;2009;-9;-9
505826;365;731;2009;7.78;45.96
505887;365;732;2009;4865.74;5788.76
506021;365;740;2009;7258.5;8855.47
506084;365;750;2009;1521.79;3472.32
506123;365;760;2009;0;0.02
506186;365;770;2009;147.74;323.02
506224;365;771;2009;124.87;192.07
506286;365;775;2009;4.6;49.97
506348;365;780;2009;263.78;29.21
506393;365;781;2009;0.01;0.08
506483;365;790;2009;0.53;1.6
506606;365;800;2009;931.16;1706.87
506663;365;811;2009;29.29;27.87
506720;365;812;2009;0.49;11.08
506776;365;816;2009;693.69;1414.7
506851;365;820;2009;1137.38;262.28
506896;365;830;2009;693.14;2407.9
506922;365;835;2009;0;0.18
506986;365;840;2009;166.26;263.27
507047;365;850;2009;640.87;458.75
507055;365;860;2009;-9;-9
507145;365;900;2009;591.48;305.3
507180;365;910;2009;4.88;1.79
507270;365;920;2009;124.4;108.02
507299;365;935;2009;0;0
507331;365;940;2009;0.02;-9
507342;365;946;2009;0;0
507352;365;947;2009;0;0
507392;365;950;2009;0.08;0
507403;365;955;2009;0;0.02
507414;365;970;2009;0;74.34
507433;365;983;2009;-9;-9
507449;365;986;2009;0;0
507468;365;987;2009;-9;-9
507502;365;990;2009;0;0
507544;366;367;2009;1071.32;765.59
507586;366;368;2009;1108.64;480.8
507605;366;369;2009;64.5;135.29
507624;366;370;2009;166.18;58.87
507643;366;371;2009;0.16;0.39
507662;366;372;2009;1.19;1.93
507681;366;373;2009;0.74;1.81
507723;366;375;2009;1466.63;1466.67
507765;366;380;2009;853.23;921.67
507807;366;385;2009;126.24;335.3
507849;366;390;2009;239.12;241.05
507868;366;395;2009;1.19;25.06
507887;366;402;2009;0;0
507906;366;403;2009;0;0.06
507925;366;404;2009;0;0
507944;366;411;2009;0;0
507963;366;420;2009;0;0.03
507982;366;432;2009;0;0
508001;366;433;2009;0;0.36
508020;366;434;2009;0;1.46
508039;366;435;2009;0;0
508058;366;436;2009;0;0.25
508077;366;437;2009;1.87;0.4
508096;366;438;2009;0;0
508115;366;439;2009;0;0.23
508155;366;450;2009;0.12;0.3
508174;366;451;2009;0.02;0.06
508193;366;452;2009;2.56;0.78
508212;366;461;2009;0;3.22
508231;366;471;2009;0;0.02
508250;366;475;2009;1.31;290.65
508269;366;481;2009;0;0.01
508288;366;482;2009;0;0
508307;366;483;2009;0;0
508326;366;484;2009;0;0.01
508345;366;490;2009;0;0
508364;366;500;2009;0;0
508383;366;501;2009;0.01;0.95
508402;366;510;2009;0.1;3.52
508421;366;516;2009;0;0
508440;366;517;2009;4.08;0
508459;366;520;2009;0;0
508478;366;522;2009;0;0.05
508516;366;530;2009;0;0.02
508533;366;531;2009;0;0
508552;366;540;2009;0;0.71
508571;366;541;2009;0;0
508590;366;551;2009;0;0.02
508609;366;552;2009;0;0
508628;366;553;2009;0;0.01
508668;366;560;2009;4.58;5.37
508687;366;565;2009;0.04;0.15
508706;366;570;2009;0;0
508725;366;571;2009;0;0
508744;366;572;2009;0;0
508763;366;580;2009;0;0
508782;366;581;2009;0;0
508801;366;590;2009;0;0.03
508820;366;591;2009;0;0.62
508839;366;600;2009;0.17;2.79
508858;366;615;2009;0;30.28
508877;366;616;2009;0.02;3.36
508896;366;620;2009;1.13;0.76
508915;366;625;2009;0;0.11
508957;366;630;2009;0.07;3.74
508999;366;640;2009;33.09;102.01
509027;366;645;2009;0;0.61
509050;366;651;2009;2.97;16.53
509069;366;652;2009;0;2.47
509088;366;660;2009;0.13;1.93
509107;366;663;2009;0.01;0.93
509126;366;666;2009;5.01;3.7
509159;366;670;2009;1.16;10.31
509193;366;679;2009;0;0.27
509212;366;690;2009;0;0.49
509231;366;692;2009;0;0.19
509250;366;694;2009;0;0.18
509269;366;696;2009;0.24;58.65
509288;366;698;2009;0;0.17
509328;366;700;2009;0;1.8
509347;366;701;2009;0;14.2
509366;366;702;2009;1.77;2.27
509385;366;703;2009;0.01;2.38
509404;366;704;2009;1.79;6.44
509423;366;705;2009;23.12;32.97
509465;366;710;2009;265.66;96.46
509504;366;712;2009;0;0.04
509523;366;713;2009;-9;-9
509542;366;731;2009;0.01;0
509561;366;732;2009;23.77;20.94
509603;366;740;2009;29.8;60.89
509622;366;750;2009;16.26;32.66
509641;366;760;2009;0;0
509660;366;770;2009;11.57;1.49
509679;366;771;2009;0.39;0.07
509698;366;775;2009;0;0
509717;366;780;2009;1.71;5.03
509736;366;781;2009;0;0.01
509776;366;790;2009;0.03;0
509818;366;800;2009;11.17;5.78
509837;366;811;2009;0.92;0.07
509856;366;812;2009;0;0
509875;366;816;2009;5.45;2.27
509894;366;820;2009;13.41;4.91
509913;366;830;2009;2.72;3.75
509932;366;835;2009;0;0
509951;366;840;2009;2.5;0.05
509970;366;850;2009;7.95;5.55
509978;366;860;2009;-9;-9
510018;366;900;2009;2.54;15.23
510037;366;910;2009;0;0
510077;366;920;2009;0.83;1.9
510096;366;935;2009;0;0.01
510115;366;940;2009;0;0
510126;366;946;2009;0;0
510136;366;947;2009;0;0
510155;366;950;2009;0;0.01
510166;366;955;2009;0;0
510177;366;970;2009;0;0
510196;366;983;2009;-9;-9
510212;366;986;2009;0;0
510231;366;987;2009;-9;-9
510250;366;990;2009;0;0
510292;367;368;2009;1608.35;1176.3
510311;367;369;2009;137.05;110.15
510330;367;370;2009;329.6;116.62
510349;367;371;2009;0.89;1.46
510368;367;372;2009;3.42;16.76
510387;367;373;2009;1.97;5.3
510429;367;375;2009;365.86;210.63
510471;367;380;2009;342.28;597.22
510513;367;385;2009;131.92;219.86
510555;367;390;2009;262;343.88
510574;367;395;2009;2.71;19.63
510593;367;402;2009;0;0.03
510612;367;403;2009;0;0
510631;367;404;2009;0;2.81
510650;367;411;2009;0;0.12
510669;367;420;2009;0;0.02
510688;367;432;2009;0;0.01
510707;367;433;2009;0;0
510726;367;434;2009;0;0.45
510745;367;435;2009;0.13;7.2
510764;367;436;2009;0.02;0.2
510783;367;437;2009;0.16;0.01
510802;367;438;2009;0;0.05
510821;367;439;2009;-9;-9
510861;367;450;2009;0;0.82
510880;367;451;2009;0;0
510899;367;452;2009;3.58;0.96
510918;367;461;2009;0;0.84
510937;367;471;2009;0.02;2.77
510956;367;475;2009;0.12;17.33
510975;367;481;2009;0;0.13
510994;367;482;2009;0;0
511013;367;483;2009;-9;-9
511032;367;484;2009;0;0
511051;367;490;2009;0;2.39
511070;367;500;2009;0;0.18
511089;367;501;2009;0.03;8.22
511108;367;510;2009;0.02;0.71
511127;367;516;2009;0;0
511146;367;517;2009;0;0
511165;367;520;2009;-9;-9
511184;367;522;2009;-9;-9
511222;367;530;2009;0;0.47
511239;367;531;2009;0;0
511258;367;540;2009;0;0.08
511277;367;541;2009;0.01;7.17
511296;367;551;2009;0;0.14
511315;367;552;2009;0.22;0.04
511334;367;553;2009;0.14;0
511374;367;560;2009;1.21;4.27
511393;367;565;2009;0;0.01
511412;367;570;2009;-9;-9
511431;367;571;2009;0;0
511450;367;572;2009;0.06;0
511469;367;580;2009;0;0.25
511488;367;581;2009;0;0.01
511507;367;590;2009;0.01;0.28
511526;367;591;2009;0.01;0.05
511545;367;600;2009;6.26;27.38
511564;367;615;2009;0;181.16
511583;367;616;2009;0.2;2.17
511602;367;620;2009;0;43.03
511621;367;625;2009;0;0
511663;367;630;2009;0.4;13.93
511705;367;640;2009;40.09;50.46
511733;367;645;2009;0;2.22
511756;367;651;2009;5.65;28.5
511775;367;652;2009;0.01;3.18
511794;367;660;2009;0.23;3.93
511813;367;663;2009;0.26;0.26
511832;367;666;2009;10.76;100.5
511865;367;670;2009;0;40.38
511899;367;679;2009;0;8.33
511918;367;690;2009;0;0.72
511937;367;692;2009;0;0.5
511956;367;694;2009;0;0.34
511975;367;696;2009;1.6;7.21
511994;367;698;2009;0;0.48
512034;367;700;2009;0;0.58
512053;367;701;2009;0.26;4.81
512072;367;702;2009;0.09;20.01
512091;367;703;2009;0.14;4.58
512110;367;704;2009;3.72;38.63
512129;367;705;2009;36.99;59.67
512171;367;710;2009;212.48;36.26
512210;367;712;2009;0;1.77
512229;367;713;2009;-9;-9
512248;367;731;2009;0;0
512267;367;732;2009;36.17;13.15
512309;367;740;2009;12.15;39.62
512328;367;750;2009;20.35;151.21
512347;367;760;2009;-9;-9
512366;367;770;2009;2;1.68
512385;367;771;2009;0.59;0.41
512404;367;775;2009;0.18;0
512423;367;780;2009;2.98;0.29
512442;367;781;2009;-9;-9
512482;367;790;2009;0.01;0.08
512524;367;800;2009;5.97;2.74
512543;367;811;2009;0.11;0.31
512562;367;812;2009;0.01;0.01
512581;367;816;2009;7.5;6.74
512600;367;820;2009;8.32;1.9
512619;367;830;2009;2.4;304.47
512638;367;835;2009;0;0
512657;367;840;2009;0.49;0.01
512676;367;850;2009;4.39;2.4
512684;367;860;2009;-9;-9
512724;367;900;2009;1.35;3.44
512743;367;910;2009;0;0
512783;367;920;2009;0.86;1.17
512802;367;935;2009;0;0.19
512821;367;940;2009;0;0
512832;367;946;2009;0;0
512842;367;947;2009;-9;-9
512861;367;950;2009;0;0
512872;367;955;2009;0;0
512883;367;970;2009;0;0
512902;367;983;2009;-9;-9
512918;367;986;2009;-9;-9
512937;367;987;2009;-9;-9
512956;367;990;2009;-9;-9
512975;368;369;2009;174.07;410.34
512994;368;370;2009;305.17;194.82
513013;368;371;2009;0.4;0.98
513032;368;372;2009;7.77;17.74
513051;368;373;2009;5.42;13.66
513093;368;375;2009;342.77;238.48
513135;368;380;2009;497.32;494.69
513177;368;385;2009;86.81;489.64
513219;368;390;2009;404.65;500.21
513238;368;395;2009;16.23;16.11
513257;368;402;2009;0;0.05
513276;368;403;2009;0;0
513295;368;404;2009;0;0
513314;368;411;2009;0;0.19
513333;368;420;2009;0;0.45
513352;368;432;2009;0;0.25
513371;368;433;2009;0;1.19
513390;368;434;2009;0;1.47
513409;368;435;2009;0.65;5.03
513428;368;436;2009;0;0.02
513447;368;437;2009;0.11;1.82
513466;368;438;2009;0;0.28
